Accession	Evidence	ChEBI-ID	Position
Q8IJA9	ECO:0007744	CHEBI:29105	314
Q2FUW1	ECO:0007744	CHEBI:29108	690
Q9HC16	ECO:0000269	CHEBI:29105	291
P06700	ECO:0000269	CHEBI:29105	375
Q6MZP7	ECO:0007744	CHEBI:29105	537
P0DPI0	ECO:0000269	CHEBI:29105	223
P59747	ECO:0007744	CHEBI:29108	63
Q166H0	ECO:0007744	CHEBI:60240	371
Q9BV57	ECO:0000269	CHEBI:29033	90
P62273	ECO:0007744	CHEBI:29105	24
P00740	ECO:0007744	CHEBI:29108	73
P22939	ECO:0000269	CHEBI:18420	90
E0SRA9	ECO:0000269	CHEBI:18420	191
K5B7F3	ECO:0000269	CHEBI:18420	170
P02787	ECO:0007744	CHEBI:29034	411
B7QK46	ECO:0007744	CHEBI:29105	144
P21457	ECO:0007744	CHEBI:29108	74
P0C2S5	ECO:0000269	CHEBI:29108	679
P9WH69	ECO:0000269	CHEBI:24875	167
P9WH69	ECO:0000269	CHEBI:24875	202
Q8TG90	ECO:0000269	CHEBI:29035	37
P43803	ECO:0000269	CHEBI:29105	882
Q9STM3	ECO:0007744	CHEBI:29105	1328
P06702	ECO:0007744	CHEBI:29108	31
P00654	ECO:0000269	CHEBI:29108	31
P00691	ECO:0000269	CHEBI:29108	210
P0A9N4	ECO:0000269	CHEBI:49883	34
P07465	ECO:0000269	CHEBI:23378	86
P00289	ECO:0000269	CHEBI:23378	156
Q8VXY9	ECO:0007744	CHEBI:29035	138
Q9I4K6	ECO:0000269	CHEBI:29035	7
P14789	ECO:0000269	CHEBI:29105	272
P06621	ECO:0000269	CHEBI:29105	112
Q9H5U6	ECO:0007744	CHEBI:29105	397
Q9H5U6	ECO:0007744	CHEBI:29105	394
P19619	ECO:0007744	CHEBI:29108	336
P19619	ECO:0007744	CHEBI:29108	129
Q9Y233	ECO:0000269	CHEBI:60240	519
Q8NQE1	ECO:0000269	CHEBI:18420	62
P03354	ECO:0000269	CHEBI:18420	1344
P03354	ECO:0000269	CHEBI:18420	890
P00403	ECO:0000269	CHEBI:23378	198
P54512	ECO:0000269	CHEBI:29035	99
P30331	ECO:0007744	CHEBI:29105	16
P30331	ECO:0000269	CHEBI:29105	9
P30331	ECO:0000269	CHEBI:29105	40
P20910	ECO:0000269	CHEBI:29105	445
P59071	ECO:0007744	CHEBI:29108	31
P13423	ECO:0007744	CHEBI:29108	254
P13423	ECO:0000269	CHEBI:29108	212
Q6IMN6	ECO:0007744	CHEBI:29108	1084
Q63810	ECO:0000269	CHEBI:29108	33
O82040	ECO:0007744	CHEBI:29108	17
O82040	ECO:0000269	CHEBI:29108	48
Q9GYI0	ECO:0000269	CHEBI:24875	510
Q7CS13	ECO:0000269	CHEBI:29105	229
P77425	ECO:0007744	CHEBI:29105	382
P77425	ECO:0007744	CHEBI:29105	81
Q8A861	ECO:0000269	CHEBI:18420	224
Q9GRZ3	ECO:0000269	CHEBI:24875	1593
G7CFI3	ECO:0000269	CHEBI:24875	134
P69380	ECO:0000269	CHEBI:29105	248
G5EBX9	ECO:0000269	CHEBI:29108	642
P55135	ECO:0000269	CHEBI:49883	87
P62339	ECO:0007744	CHEBI:60240	14
P62339	ECO:0000269	CHEBI:60240	58
Q8INK6	ECO:0000269	CHEBI:29105	59
Q8INK6	ECO:0007744	CHEBI:29105	177
A0A0H3JRU9	ECO:0000269	CHEBI:29035	743
P07773	ECO:0000269	CHEBI:24875	224
Q8U082	ECO:0007744	CHEBI:29105	76
P0AB58	ECO:0000269	CHEBI:24875	371
Q3M9H8	ECO:0000269	CHEBI:23378	131
P16444	ECO:0000269	CHEBI:29105	141
Q980R2	ECO:0007744	CHEBI:29105	146
O60494	ECO:0007744	CHEBI:29108	1336
O60494	ECO:0007744	CHEBI:29108	1096
P00280	ECO:0000269	CHEBI:23378	137
P00442	ECO:0000269	CHEBI:23378	45
P00437	ECO:0000269	CHEBI:24875	161
P00445	ECO:0000269	CHEBI:29105	84
P00445	ECO:0000269	CHEBI:29105	72
Q9TUM0	ECO:0000269	CHEBI:29034	545
O76083	ECO:0007744	CHEBI:29105	352
B8YB63	ECO:0007744	CHEBI:29105	10
Q9C9G4	ECO:0007744	CHEBI:60240	28
Q46342	ECO:0000269	CHEBI:18420	518
D0VWU3	ECO:0007744	CHEBI:23378	458
P0C581	ECO:0000269	CHEBI:29105	645
P00198	ECO:0007744	CHEBI:49883	12
P05937	ECO:0000269	CHEBI:29108	205
P05937	ECO:0007744	CHEBI:29108	35
P05937	ECO:0000269	CHEBI:29108	210
Q96KP4	ECO:0000269	CHEBI:29035	445
Q96KP4	ECO:0000269	CHEBI:29035	195
Q96KP4	ECO:0000269	CHEBI:29035	99
Q9U405	ECO:0007744	CHEBI:29105	4
O66145	ECO:0000269	CHEBI:18420	273
Q9KWZ1	ECO:0000269	CHEBI:49883	230
Q76LX8	ECO:0000269	CHEBI:29108	212
Q9P903	ECO:0000269	CHEBI:29105	199
Q3U8K7	ECO:0007744	CHEBI:29105	276
P24931	ECO:0007744	CHEBI:29034	94
Q43607	ECO:0000269	CHEBI:29108	194
H9JW43	ECO:0000269	CHEBI:29105	117
L0DSL2	ECO:0000269	CHEBI:29108	330
Q06850	ECO:0007744	CHEBI:29108	572
Q06850	ECO:0000269	CHEBI:29108	470
Q06850	ECO:0007744	CHEBI:29108	504
P56406	ECO:0000269	CHEBI:29105	83
H2QL32	ECO:0007744	CHEBI:29105	462
Q9Y2J8	ECO:0007744	CHEBI:29108	412
Q9Y2J8	ECO:0000269	CHEBI:29108	411
Q9Y2J8	ECO:0007744	CHEBI:29108	129
Q9H0F7	ECO:0000269	CHEBI:18420	50
Q9A1G2	ECO:0000269	CHEBI:29105	65
P63228	ECO:0000269	CHEBI:29105	92
P38051	ECO:0000269	CHEBI:18420	284
A0A0H3JRU9	ECO:0000269	CHEBI:29035	712
P0AEE5	ECO:0000269	CHEBI:29108	157
P0AEE5	ECO:0000269	CHEBI:29108	161
Q12178	ECO:0007744	CHEBI:29105	91
P46952	ECO:0000269	CHEBI:24875	53
P00730	ECO:0000269	CHEBI:29105	182
Q9KEI9	ECO:0000269	CHEBI:18420	109
P31353	ECO:0000269	CHEBI:18420	16
P31353	ECO:0000269	CHEBI:18420	227
P63088	ECO:0000269	CHEBI:29035	248
P81461	ECO:0007744	CHEBI:29108	14
P81461	ECO:0007744	CHEBI:29108	10
Q9LIR4	ECO:0007744	CHEBI:18420	174
Q9LIR4	ECO:0007744	CHEBI:190135	173
Q5SLM3	ECO:0000269	CHEBI:29105	280
Q96FX2	ECO:0007744	CHEBI:24875	28
P36649	ECO:0007744	CHEBI:23378	448
O35298	ECO:0007744	CHEBI:29108	204
O35298	ECO:0000269	CHEBI:29108	226
O35298	ECO:0000269	CHEBI:29108	185
O35298	ECO:0000269	CHEBI:29108	187
O35298	ECO:0007744	CHEBI:29108	189
A0A023GPI8	ECO:0000269	CHEBI:29035	24
Q9ZCD3	ECO:0000269	CHEBI:60240	202
B8YB53	ECO:0007744	CHEBI:18420	458
P49791	ECO:0000269	CHEBI:29105	741
P49791	ECO:0000269	CHEBI:29105	812
P49791	ECO:0000269	CHEBI:29105	869
P19811	ECO:0007744	CHEBI:29105	2377
P15445	ECO:0000269	CHEBI:29108	29
Q96PE7	ECO:0000269	CHEBI:48828	172
P14324	ECO:0000269	CHEBI:18420	173
P14335	ECO:0000269	CHEBI:29105	2980
P14335	ECO:0000269	CHEBI:29105	3380
Q8GC87	ECO:0000269	CHEBI:49883	141
Q8GC87	ECO:0000269	CHEBI:49883	76
Q9BYW2	ECO:0007744	CHEBI:29105	1539
Q9BYW2	ECO:0007744	CHEBI:29105	1631
Q9BYW2	ECO:0000269	CHEBI:29105	1501
F4KIX0	ECO:0000269	CHEBI:29105	503
Q9UK53	ECO:0000269	CHEBI:29105	380
Q9ULY5	ECO:0000269	CHEBI:29108	119
Q9ULY5	ECO:0000269	CHEBI:29108	117
Q9ULY5	ECO:0000269	CHEBI:29108	123
O09460	ECO:0000269	CHEBI:29035	263
A0A0H2WWB5	ECO:0000269	CHEBI:18420	171
P77165	ECO:0000269	CHEBI:190135	161
P77165	ECO:0007744	CHEBI:190135	208
P77165	ECO:0007744	CHEBI:190135	107
O00408	ECO:0000269	CHEBI:29105	696
O15865	ECO:0000269	CHEBI:29108	385
O15865	ECO:0000269	CHEBI:29108	495
Q8TL28	ECO:0000269	CHEBI:29108	240
Q84V36	ECO:0000269	CHEBI:29108	56
Q84V36	ECO:0007744	CHEBI:29108	27
Q868M7	ECO:0007744	CHEBI:29108	134
Q868M7	ECO:0000269	CHEBI:29108	131
Q868M7	ECO:0000269	CHEBI:18420	82
Q868M7	ECO:0007744	CHEBI:18420	228
Q868M7	ECO:0007744	CHEBI:29108	286
Q868M7	ECO:0000269	CHEBI:29108	34
P23188	ECO:0000269	CHEBI:29108	115
P23188	ECO:0007744	CHEBI:29108	258
P23188	ECO:0007744	CHEBI:29108	301
P23188	ECO:0000269	CHEBI:29108	301
P20807	ECO:0000269	CHEBI:29108	737
P20807	ECO:0000269	CHEBI:29108	806
Q9R0N7	ECO:0007744	CHEBI:29108	297
Q9NX46	ECO:0000269	CHEBI:18420	76
Q9WWU5	ECO:0000269	CHEBI:24875	108
Q43077	ECO:0000269	CHEBI:29035	477
Q43077	ECO:0000269	CHEBI:29035	476
P28720	ECO:0000269	CHEBI:29105	323
Q47746	ECO:0000269	CHEBI:29105	188
Q47746	ECO:0007744	CHEBI:29105	195
Q60GU1	ECO:0000269	CHEBI:29105	164
O58389	ECO:0007744	CHEBI:29105	67
P23905	ECO:0007744	CHEBI:29108	159
P23905	ECO:0000269	CHEBI:29108	163
P00789	ECO:0000269	CHEBI:29108	623
A0A096P8D3	ECO:0007744	CHEBI:18420	343
P00875	ECO:0000269	CHEBI:18420	203
O95551	ECO:0000269	CHEBI:18420	122
P00581	ECO:0000269	CHEBI:18420	654
P41180	ECO:0007744	CHEBI:29108	557
Q7N561	ECO:0007744	CHEBI:29108	100
Q7N561	ECO:0007744	CHEBI:29108	38
Q9LUV2	ECO:0000269	CHEBI:18420	39
D7Y2H2	ECO:0000269	CHEBI:18420	74
Q8CWX6	ECO:0000269	CHEBI:29105	715
Q04609	ECO:0000269	CHEBI:29105	425
Q8ZPX9	ECO:0000269	CHEBI:18420	87
Q7ZWC3	ECO:0000269	CHEBI:18420	55
Q7ZWC3	ECO:0000269	CHEBI:18420	52
P62903	ECO:0000269	CHEBI:29108	53
P84516	ECO:0007744	CHEBI:29108	265
P61212	ECO:0000269	CHEBI:18420	31
P22985	ECO:0007744	CHEBI:190135	48
Q03034	ECO:0000269	CHEBI:29035	193
Q9NQV7	ECO:0007744	CHEBI:29105	822
Q9NQV7	ECO:0007744	CHEBI:29105	393
Q9NQV7	ECO:0000269	CHEBI:29105	390
P68403	ECO:0000269	CHEBI:29108	247
P45574	ECO:0000269	CHEBI:49883	306
P9WK91	ECO:0007744	CHEBI:49883	88
P9WK91	ECO:0000269	CHEBI:49883	85
P0A993	ECO:0000269	CHEBI:18420	113
Q9KI13	ECO:0000269	CHEBI:29108	300
P47708	ECO:0000269	CHEBI:29108	479
Q13563	ECO:0007744	CHEBI:29108	765
Q8CBB9	ECO:0007744	CHEBI:49883	88
Q96GD0	ECO:0007744	CHEBI:18420	238
G0S8G9	ECO:0007744	CHEBI:29103	555
A1YYW7	ECO:0000269	CHEBI:29105	304
P81708	ECO:0007744	CHEBI:29108	90
P0DQT6	ECO:0000269	CHEBI:29108	195
Q9H257	ECO:0007744	CHEBI:29105	10
O14638	ECO:0007744	CHEBI:29105	483
P54317	ECO:0000269	CHEBI:29108	211
O18823	ECO:0007744	CHEBI:29108	230
O14638	ECO:0007744	CHEBI:29108	756
Q97VT7	ECO:0000269	CHEBI:48828	199
P36683	ECO:0000269	CHEBI:49883	772
D6WMX4	ECO:0007744	CHEBI:18420	359
P06633	ECO:0000269	CHEBI:29035	91
Q10469	ECO:0007744	CHEBI:29035	374
Q13822	ECO:0000269	CHEBI:29105	316
Q13822	ECO:0007744	CHEBI:29105	359
O15392	ECO:0000269	CHEBI:29105	60
S0HPF7	ECO:0000269	CHEBI:29108	855
P80561	ECO:0000269	CHEBI:29108	48
O44249	ECO:0000269	CHEBI:23378	239
Q5VWG9	ECO:0007744	CHEBI:29105	883
P07030	ECO:0000269	CHEBI:23378	153
P08170	ECO:0007744	CHEBI:24875	504
Q8RPQ1	ECO:0000269	CHEBI:24875	56
Q9V1G0	ECO:0007744	CHEBI:29105	64
P00428	ECO:0000269	CHEBI:29105	91
P53582	ECO:0000269	CHEBI:60240	358
P9WJ73	ECO:0000269	CHEBI:18420	6
O95571	ECO:0007744	CHEBI:24875	135
Q2TDY4	ECO:0000269	CHEBI:24875	248
Q9LXT4	ECO:0007744	CHEBI:24875	98
Q9CAJ0	ECO:0007744	CHEBI:29035	243
O94580	ECO:0007744	CHEBI:29105	202
O66990	ECO:0000269	CHEBI:29105	61
O75592	ECO:0000269	CHEBI:29105	4652
O75592	ECO:0007744	CHEBI:29105	4448
O75592	ECO:0000269	CHEBI:29105	4431
O75592	ECO:0000269	CHEBI:29105	4478
O75592	ECO:0007744	CHEBI:29105	4575
O75592	ECO:0000269	CHEBI:29105	4599
O75592	ECO:0000269	CHEBI:29105	4451
P22681	ECO:0007744	CHEBI:29108	233
P22681	ECO:0007744	CHEBI:29108	231
P29033	ECO:0007744	CHEBI:29108	45
P42593	ECO:0000269	CHEBI:49883	338
P58335	ECO:0007744	CHEBI:60240	52
P04355	ECO:0007744	CHEBI:60240	37
P04355	ECO:0000269	CHEBI:60240	41
P04355	ECO:0007744	CHEBI:60240	41
P04355	ECO:0000269	CHEBI:60240	21
P04355	ECO:0007744	CHEBI:60240	33
P04355	ECO:0000269	CHEBI:60240	57
P04355	ECO:0000269	CHEBI:60240	36
Q88JU3	ECO:0000269	CHEBI:18420	599
P00214	ECO:0000269	CHEBI:21137	9
Q58346	ECO:0000269	CHEBI:29035	36
Q58346	ECO:0000269	CHEBI:29035	122
Q58346	ECO:0000269	CHEBI:29035	10
P49598	ECO:0000269	CHEBI:29105	208
P00727	ECO:0007744	CHEBI:29105	205
Q58346	ECO:0000269	CHEBI:49786	59
Q88JU3	ECO:0007744	CHEBI:60240	239
Q9FLN8	ECO:0000269	CHEBI:18420	195
Q9FLN8	ECO:0007744	CHEBI:18420	280
Q9HTR2	ECO:0000269	CHEBI:18420	55
Q9NQW7	ECO:0000269	CHEBI:29035	489
P02768	ECO:0007744	CHEBI:29105	273
Q8TDX5	ECO:0000269	CHEBI:29105	174
Q03164	ECO:0007744	CHEBI:29105	1161
Q03164	ECO:0000269	CHEBI:29105	3959
P93157	ECO:0007744	CHEBI:29108	295
P93157	ECO:0007744	CHEBI:29108	257
P93157	ECO:0000269	CHEBI:29108	257
Q9LLQ2	ECO:0000269	CHEBI:29108	32
Q8A712	ECO:0007744	CHEBI:18420	103
P07788	ECO:0007744	CHEBI:23378	419
P07788	ECO:0007744	CHEBI:23378	497
Q9SID3	ECO:0000269	CHEBI:24875	239
Q9SID3	ECO:0000269	CHEBI:24875	128
Q5AR34	ECO:0007744	CHEBI:24875	130
P24627	ECO:0000269	CHEBI:29034	111
Q64610	ECO:0000269	CHEBI:29105	358
P0A0L2	ECO:0007744	CHEBI:29105	251
O76074	ECO:0007744	CHEBI:29105	764
Q15485	ECO:0007744	CHEBI:29108	255
P43933	ECO:0007744	CHEBI:18420	46
P04585	ECO:0000269	CHEBI:18420	1065
P18843	ECO:0007744	CHEBI:18420	165
P18843	ECO:0000269	CHEBI:18420	52
Q96Y68	ECO:0000269	CHEBI:18420	90
Q96Y68	ECO:0000269	CHEBI:18420	118
Q8ZKR2	ECO:0000269	CHEBI:29103	290
Q8ZKR2	ECO:0007744	CHEBI:29103	183
Q8ZKR2	ECO:0000269	CHEBI:29103	287
Q8ZKR2	ECO:0007744	CHEBI:29103	181
P06756	ECO:0007744	CHEBI:29108	387
P06756	ECO:0007744	CHEBI:29108	262
P02621	ECO:0000269	CHEBI:29108	90
P02621	ECO:0007744	CHEBI:29108	94
P02621	ECO:0000269	CHEBI:29108	51
P00741	ECO:0000269	CHEBI:29108	54
P00741	ECO:0007744	CHEBI:29108	54
P00741	ECO:0000269	CHEBI:29108	48
Q96Y68	ECO:0007744	CHEBI:49883	46
P36152	ECO:0000269	CHEBI:190135	263
P25984	ECO:0000269	CHEBI:29105	60
O95487	ECO:0007744	CHEBI:29105	629
Q949P2	ECO:0000269	CHEBI:29105	513
P36152	ECO:0000269	CHEBI:49883	322
P77247	ECO:0000269	CHEBI:60240	15
Q87VB1	ECO:0007744	CHEBI:18420	262
P10824	ECO:0000269	CHEBI:18420	47
P80293	ECO:0007744	CHEBI:29034	165
P80293	ECO:0007744	CHEBI:29034	75
Q3MIT2	ECO:0007744	CHEBI:29105	112
P0A434	ECO:0007744	CHEBI:29105	57
P0A434	ECO:0000269	CHEBI:29105	55
Q43965	ECO:0000269	CHEBI:29105	155
Q5SLC9	ECO:0000269	CHEBI:29105	781
P86624	ECO:0000269	CHEBI:29108	10
P86624	ECO:0000269	CHEBI:29108	14
Q8DLC2	ECO:0000269	CHEBI:49883	48
Q8DLC2	ECO:0007744	CHEBI:49883	70
C1DFH7	ECO:0000269	CHEBI:18420	190
O59010	ECO:0007744	CHEBI:29101	310
P46883	ECO:0000269	CHEBI:29108	702
P46883	ECO:0000269	CHEBI:29108	603
P77366	ECO:0007744	CHEBI:18420	9
Q59961	ECO:0000269	CHEBI:18420	506
Q837K0	ECO:0000269	CHEBI:29105	186
P69783	ECO:0000269	CHEBI:29105	91
Q1LRY0	ECO:0007744	CHEBI:18420	311
A8IKD2	ECO:0000269	CHEBI:18420	336
P58301	ECO:0000269	CHEBI:29105	444
P05806	ECO:0000269	CHEBI:29108	435
P02802	ECO:0007744	CHEBI:60240	34
Q17R31	ECO:0007744	CHEBI:60240	170
P62878	ECO:0000269	CHEBI:29105	53
P62878	ECO:0000269	CHEBI:29105	42
P07902	ECO:0000269	CHEBI:29105	301
Q97R46	ECO:0000269	CHEBI:18420	102
O23680	ECO:0000269	CHEBI:18420	68
Q970L2	ECO:0007744	CHEBI:29105	63
P06129	ECO:0000269	CHEBI:29108	211
Q05957	ECO:0000269	CHEBI:18420	107
P9WPQ5	ECO:0007744	CHEBI:18420	108
P00326	ECO:0000269	CHEBI:29105	47
P16581	ECO:0000269	CHEBI:29108	103
Q9WYY1	ECO:0007744	CHEBI:49883	18
P02246	ECO:0000269	CHEBI:24875	58
Q26710	ECO:0007744	CHEBI:24875	269
Q04656	ECO:0007744	CHEBI:49552	19
Q04656	ECO:0000269	CHEBI:49552	19
Q59109	ECO:0007744	CHEBI:49883	292
P18055	ECO:0000269	CHEBI:60240	37
Q08499	ECO:0007744	CHEBI:18420	503
P94692	ECO:0000269	CHEBI:18420	991
Q8LGJ5	ECO:0000269	CHEBI:24875	136
P26311	ECO:0000269	CHEBI:29105	78
P63328	ECO:0000269	CHEBI:29105	281
P42663	ECO:0000269	CHEBI:29105	276
P21963	ECO:0000269	CHEBI:29108	96
P00210	ECO:0000269	CHEBI:49883	55
O78750	ECO:0000269	CHEBI:23378	198
P13272	ECO:0000269	CHEBI:190135	219
O23346	ECO:0007744	CHEBI:29035	235
Q9SGH6	ECO:0000269	CHEBI:29108	218
Q5SJ65	ECO:0000269	CHEBI:49883	13
Q5SJ65	ECO:0007744	CHEBI:49883	115
Q5SJ65	ECO:0000269	CHEBI:49883	115
Q9DCN1	ECO:0000269	CHEBI:18420	354
Q9UGI0	ECO:0007744	CHEBI:29105	27
P22139	ECO:0000269	CHEBI:29105	7
F1QXD3	ECO:0000269	CHEBI:29105	125
F1QXD3	ECO:0000269	CHEBI:29105	142
Q9DCN1	ECO:0000269	CHEBI:29105	307
Q9DCN1	ECO:0000269	CHEBI:29105	302
O31527	ECO:0007744	CHEBI:29108	381
O31527	ECO:0007744	CHEBI:29108	376
O31527	ECO:0007744	CHEBI:29108	338
O31527	ECO:0000269	CHEBI:29108	127
O31527	ECO:0007744	CHEBI:29108	476
O31527	ECO:0000269	CHEBI:29108	476
O31527	ECO:0007744	CHEBI:29108	342
P02866	ECO:0000269	CHEBI:29108	175
C0HJX1	ECO:0000269	CHEBI:29108	131
Q6QLQ4	ECO:0000269	CHEBI:60240	158
Q9QYJ6	ECO:0000269	CHEBI:60240	674
B3PDB1	ECO:0000269	CHEBI:18420	262
P12530	ECO:0000269	CHEBI:24875	541
P06204	ECO:0000269	CHEBI:29105	103
P06204	ECO:0000269	CHEBI:29105	251
P06204	ECO:0007744	CHEBI:29105	17
P15085	ECO:0000269	CHEBI:29105	179
P26313	ECO:0000269	CHEBI:29105	485
P26313	ECO:0000269	CHEBI:29105	447
Q6Q783	ECO:0007744	CHEBI:29105	231
P61092	ECO:0000269	CHEBI:29105	128
P11568	ECO:0007744	CHEBI:49883	127
Q99972	ECO:0007744	CHEBI:29108	380
P86352	ECO:0007744	CHEBI:29108	132
F1CMX0	ECO:0000269	CHEBI:190135	70
P16154	ECO:0000269	CHEBI:29035	287
P16154	ECO:0000269	CHEBI:29105	544
P33187	ECO:0007744	CHEBI:48775	57
P33187	ECO:0000269	CHEBI:48775	45
P33187	ECO:0007744	CHEBI:48775	59
Q6MQC7	ECO:0007744	CHEBI:18420	155
Q6MQC7	ECO:0007744	CHEBI:18420	184
Q7L5Y1	ECO:0000269	CHEBI:18420	276
P9WI99	ECO:0000269	CHEBI:18420	267
A3DHD2	ECO:0000269	CHEBI:29108	154
Q8WVQ1	ECO:0007744	CHEBI:29108	169
P62168	ECO:0000269	CHEBI:29108	115
P62168	ECO:0007744	CHEBI:29108	157
P62168	ECO:0007744	CHEBI:29108	73
Q9NZU7	ECO:0000269	CHEBI:29108	315
Q9NZU7	ECO:0000269	CHEBI:29108	352
Q7Z4H3	ECO:0007744	CHEBI:60240	143
P04170	ECO:0000269	CHEBI:24875	6
P40032	ECO:0000269	CHEBI:24875	159
Q86500	ECO:0000269	CHEBI:29105	1175
P80373	ECO:0000269	CHEBI:29105	26
D2CVN6	ECO:0000269	CHEBI:29105	572
Q15326	ECO:0000269	CHEBI:29105	258
P35630	ECO:0000269	CHEBI:29105	150
Q60053	ECO:0007744	CHEBI:29108	317
Q60053	ECO:0000269	CHEBI:29108	312
Q60053	ECO:0007744	CHEBI:29108	312
Q60053	ECO:0000269	CHEBI:29108	176
A9JQL9	ECO:0000269	CHEBI:18420	168
A9JQL9	ECO:0007744	CHEBI:18420	172
A0KF84	ECO:0007744	CHEBI:29034	75
Q87TN7	ECO:0000269	CHEBI:29103	320
O77811	ECO:0000269	CHEBI:29034	532
O50008	ECO:0000269	CHEBI:29105	662
O50008	ECO:0007744	CHEBI:29105	658
O43151	ECO:0007744	CHEBI:29105	57
P46065	ECO:0000269	CHEBI:29108	66
P16276	ECO:0000269	CHEBI:49883	451
Q6JXI5	ECO:0000269	CHEBI:18420	339
P0C7P0	ECO:0007744	CHEBI:190135	60
P0C7P0	ECO:0000269	CHEBI:190135	100
P0C7P0	ECO:0000269	CHEBI:190135	109
P0C7P0	ECO:0000269	CHEBI:190135	71
P06279	ECO:0007744	CHEBI:29101	220
P82205	ECO:0000269	CHEBI:29105	82
P53010	ECO:0000269	CHEBI:29105	662
Q5HGN1	ECO:0000269	CHEBI:29105	58
Q5HGN1	ECO:0007744	CHEBI:29105	58
Q5HGN1	ECO:0007744	CHEBI:29105	303
P04635	ECO:0000269	CHEBI:29108	607
Q9Z4J7	ECO:0000269	CHEBI:29108	48
O43323	ECO:0007744	CHEBI:29108	90
P06279	ECO:0007744	CHEBI:29108	237
P06279	ECO:0000269	CHEBI:29108	337
P06279	ECO:0000269	CHEBI:29108	139
P07598	ECO:0000269	CHEBI:49883	45
P07598	ECO:0000269	CHEBI:49883	234
Q6B0I6	ECO:0007744	CHEBI:29105	244
D0EM77	ECO:0000269	CHEBI:29105	133
Q5SLL5	ECO:0007744	CHEBI:29108	133
Q9UJS0	ECO:0007744	CHEBI:29108	68
Q99JT9	ECO:0000269	CHEBI:49786	88
Q0TTH1	ECO:0007744	CHEBI:49883	255
Q0TTH1	ECO:0007744	CHEBI:49883	15
Q0TTH1	ECO:0007744	CHEBI:49883	326
E9Q555	ECO:0007744	CHEBI:29105	3962
E9Q555	ECO:0007744	CHEBI:29105	3947
A6QP16	ECO:0007744	CHEBI:29105	13
P00692	ECO:0007744	CHEBI:29108	331
P00692	ECO:0007744	CHEBI:29108	461
P05156	ECO:0007744	CHEBI:29108	242
P05156	ECO:0000269	CHEBI:29108	252
Q7SIG7	ECO:0000269	CHEBI:18420	143
P31129	ECO:0000269	CHEBI:29105	83
Q8U1Y4	ECO:0000269	CHEBI:29105	101
P04050	ECO:0007744	CHEBI:29105	67
P04050	ECO:0000269	CHEBI:29105	107
Q7LZ71	ECO:0007744	CHEBI:29108	41
P07374	ECO:0007744	CHEBI:49786	519
P0AE18	ECO:0000269	CHEBI:60240	235
Q9R1E6	ECO:0000269	CHEBI:29105	474
Q9UIS9	ECO:0000269	CHEBI:29105	356
O58038	ECO:0007744	CHEBI:29105	284
Q55DL0	ECO:0007744	CHEBI:29105	325
Q04I02	ECO:0000269	CHEBI:29105	41
P00709	ECO:0007744	CHEBI:29108	57
P09958	ECO:0000269	CHEBI:29108	174
A0A3Q0KDV9	ECO:0007744	CHEBI:18420	55
P00395	ECO:0000269	CHEBI:18420	368
P19156	ECO:0007744	CHEBI:29103	342
Q9UMN6	ECO:0007744	CHEBI:29105	984
P08203	ECO:0000269	CHEBI:29105	95
Q8BW10	ECO:0000269	CHEBI:29105	279
P04509	ECO:0000269	CHEBI:29108	266
Q14114	ECO:0000269	CHEBI:29108	71
P31896	ECO:0000269	CHEBI:47739	300
P21616	ECO:0000269	CHEBI:18420	253
P21616	ECO:0000269	CHEBI:18420	534
A5HC98	ECO:0000269	CHEBI:29035	93
A5HC98	ECO:0007744	CHEBI:29105	2178
O49482	ECO:0000269	CHEBI:29105	103
P00711	ECO:0000269	CHEBI:29108	101
A0A084JZF2	ECO:0000269	CHEBI:29108	79
A0A084JZF2	ECO:0000269	CHEBI:29108	59
Q9S5X0	ECO:0007744	CHEBI:29108	660
P39185	ECO:0000269	CHEBI:49883	48
Q38HX3	ECO:0007744	CHEBI:49883	36
B8ZXI1	ECO:0000269	CHEBI:29105	353
P32169	ECO:0000269	CHEBI:29105	212
P0CC17	ECO:0007744	CHEBI:29105	150
P63099	ECO:0000269	CHEBI:29108	37
P63099	ECO:0007744	CHEBI:29108	141
P63099	ECO:0000269	CHEBI:29108	33
P63099	ECO:0000269	CHEBI:29108	145
Q9NWM8	ECO:0007744	CHEBI:29108	203
Q64537	ECO:0000269	CHEBI:29108	195
Q64537	ECO:0000269	CHEBI:29108	154
Q64537	ECO:0000269	CHEBI:29108	156
Q51817	ECO:0007744	CHEBI:29108	482
Q51817	ECO:0000269	CHEBI:29108	1007
Q51817	ECO:0007744	CHEBI:29108	1490
Q51817	ECO:0000269	CHEBI:29108	1448
Q51817	ECO:0007744	CHEBI:29108	1147
Q51817	ECO:0000269	CHEBI:29108	313
Q51817	ECO:0000269	CHEBI:29108	1003
Q51817	ECO:0000269	CHEBI:29108	990
A0A1C7D1B7	ECO:0007744	CHEBI:49883	30
Q8S4P9	ECO:0007744	CHEBI:23378	333
P35813	ECO:0000269	CHEBI:29035	61
Q8IXJ6	ECO:0007744	CHEBI:29105	221
Q00960	ECO:0007744	CHEBI:29105	127
P20004	ECO:0007744	CHEBI:49883	385
Q6J1Z6	ECO:0000269	CHEBI:24875	251
Q9UL01	ECO:0007744	CHEBI:29035	481
Q7K4Y6	ECO:0000269	CHEBI:29101	320
